id,rle_mask
25544ba1a8,2366 5 2466 7 2566 8 2666 9 2767 10 2867 10 2968 10 3069 10 3170 10 3271 10 3372 10 3473 9 3574 9 3675 9 3775 10 3876 10 3976 11 4076 12 4176 13 4276 15 4376 16 4475 18 4574 20 4674 21 4773 23 4873 23 4973 24 5072 25 5172 25 5272 25 5372 25 5472 25 5572 24 5672 24 5773 22 5873 22 5973 22 6074 20 6175 19 6276 16 6377 15 6479 11 6581 7
25567a3210,1 909 912 99 1016 96 1120 93 1224 90 1327 88 1431 85 1535 82 1638 80 1741 78 1843 77 1945 76 2047 75 2148 75 2249 75 2350 75 2451 75 2552 75 2653 75 2754 75 2854 76 2955 76 3055 77 3155 78 3256 78 3356 79 3456 80 3556 81 3657 81 3759 80 3861 79 3963 78 4065 77 4168 75 4271 73 4374 71 4477 69 4580 67 4683 65 4787 62 4891 59 4994 57 5098 54 5202 51 5305 49 5408 47 5511 45 5614 43 5716 42 5819 40 5921 39 6023 38 6125 37 6227 36 6329 35 6431 34 6532 34 6634 33 6735 33 6836 33 6936 34 7036 35 7136 36 7235 38 7335 39 7433 42 7531 45 7628 49 7726 52 7824 55 7923 57 8022 59 8121 61 8220 63 8319 65 8418 67 8517 69 8616 71 8715 73 8815 74 8915 75 9017 74 9120 72 9223 70 9325 69 9427 68 9528 68 9630 67 9731 67 9832 67 9933 67 10034 67 10135 67
255a44ea74,1 47 102 48 203 48 304 48 405 48 506 49 607 50 708 51 809 51 910 53 1011 53 1112 54 1213 54 1314 55 1415 55 1516 56 1617 56 1718 57 1819 57 1920 58 2021 58 2122 58 2223 58 2324 58 2425 58 2526 57 2627 57 2728 57 2829 56 2930 56 3031 56 3132 56 3233 56 3334 56 3435 57 3536 57 3637 57 3738 57 3839 57 3940 57 4041 56 4142 56 4243 55 4344 54 4445 53 4546 51 4647 49 4748 47 4849 46 4950 44 5051 43 5152 42 5253 41 5354 41 5455 40 5556 40 5657 39 5758 38 5859 38 5960 36 6061 35 6162 35 6263 34 6364 34 6465 34 6566 34 6667 35 6768 35 6869 35 6970 35 7071 36 7172 36 7273 36 7374 36 7475 37 7576 37 7677 37 7778 38 7879 38 7980 38 8081 38 8182 39 8283 39 8384 39 8485 40 8586 40 8687 41 8788 41 8889 42 8990 42 9091 43 9192 43 9293 44 9394 45 9495 45 9596 46 9697 46 9798 46 9899 47 10000 47 10101 47
256573c99f,
2565d98748,
2567aa74b6,1 31 102 29 203 27 304 25 405 22 506 20 607 18 708 15 809 12 910 10 1011 9 1112 7 1213 6 1314 5 1415 3 1516 2
2567b0c9de,
256c00d426,
256c8caa20,89 13 188 15 289 15 389 16 490 16 590 17 691 17 792 17 893 17 993 18 1093 19 1193 20 1293 21 1393 22 1493 23 1593 24 1692 26 1792 27 1892 28 1993 28 2093 29 2194 29 2294 30 2395 30 2495 31 2596 31 2696 32 2797 32 2897 33 2998 33 3098 34 3198 35 3299 35 3399 36 3500 36 3600 37 3701 37 3801 38 3902 38 4002 39 4102 40 4202 41 4302 42 4400 45 4499 47 4599 48 4699 49 4799 50 4899 51 4999 52 5099 53 5199 54 5299 55 5399 56 5500 56 5600 57 5701 57 5800 58 5900 58 6000 58 6100 58 6200 58 6300 57 6400 57 6499 57 6598 58 6697 58 6796 59 6895 59 6994 60 7093 60 7192 61 7292 61 7391 61 7489 63 7587 65 7686 66 7785 67 7884 67 7983 68 8082 69 8182 69 8283 68 8384 66 8485 65 8586 64 8687 63 8788 61 8889 59 8990 57 9091 56 9192 54 9293 52 9394 51 9495 49 9596 48 9697 46 9798 44 9899 42 10000 41 10101 40
256f6c133a,
2570a7d454,1819 1 1920 2 2021 3 2122 3 2223 4 2324 4 2425 5 2526 5 2627 6 2728 6 2829 7 2930 8 3031 8 3132 9 3233 10 3334 10 3435 11 3536 11 3637 12 3738 13 3839 13 3940 14 4041 15 4142 16 4243 16 4344 17 4445 18 4546 19 4647 21 4748 22 4849 23 4950 25 5051 26 5152 28 5253 29 5354 31 5455 32 5556 33 5657 34 5758 35 5859 36 5960 38 6061 39 6162 40 6263 41 6364 42 6465 43 6566 44 6667 45 6768 46 6869 46 6970 47 7071 47 7172 48 7273 48 7374 50 7475 51 7576 52 7677 54 7778 55 7879 56 7980 56 8081 57 8182 58 8283 59 8384 60 8485 61 8586 62 8687 63 8788 64 8889 64 8990 64 9091 65 9192 65 9293 65 9394 66 9495 66 9596 66 9697 67 9798 68 9899 69 10000 69 10101 70
2575b53c1d,
25770e1dcf,1 16 102 16 203 17 304 17 405 17 506 18 607 18 708 19 809 19 910 19 1011 20 1112 20 1213 20 1314 20 1415 20 1516 20 1617 20 1718 20 1819 20 1920 21 2021 21 2122 21 2223 21 2324 22 2425 22 2526 22 2627 22 2728 23 2829 23 2930 22 3031 22 3132 22 3233 22 3334 21 3435 21 3536 20 3637 19 3738 19 3839 18 3940 18 4041 18 4142 17 4243 17 4344 17 4445 17 4546 16 4647 16 4748 15 4849 14 4950 13 5051 12 5152 11 5253 10 5354 9 5455 8 5556 7 5657 6 5758 6 5859 5 5960 4 6061 4 6162 3 6263 1
257b9aaf33,79 23 182 21 285 19 388 17 493 13 599 8 702 6 804 5 906 4 1007 4 1110 2 8281 2 8380 4 8469 16 8567 19 8663 24 8761 27 8859 30 8958 32 9058 33 9158 34 9258 35 9359 35 9460 35 9561 35 9662 35 9763 35 9864 35 9964 36 10065 36 10166 36
257d28374f,7071 1 7172 1 7273 2 7374 3 7475 3 7576 4 7677 5 7778 5 7879 6 7980 6 8081 7 8182 8 8283 8 8384 9 8485 9 8586 10 8687 11 8788 12 8889 13 8990 14 9091 15 9192 16 9293 17 9394 18 9495 19 9596 20 9697 20 9798 21 9899 21 10000 21 10101 21
2582af5390,1 4138 4142 96 4243 94 4344 92 4445 89 4546 86 4647 83 4748 79 4849 59 4950 53 5051 44 5152 39 5253 27 5354 19 5455 1
2583a7cedf,
2585d38f47,1 7979 7981 100 8084 98 8187 96 8290 94 8392 93 8495 91 8598 89 8701 87 8804 85 8907 83 9010 81 9114 78 9217 76 9320 74 9423 72 9526 70 9629 68 9732 66 9835 64 9938 62 10040 61 10142 60
4510ce8fef,53 49 155 48 257 47 359 46 461 45 563 44 665 43 767 42 868 42 969 42 1070 42 1170 43 1271 43 1371 44 1471 45 1572 45 1672 46 1772 47 1871 49 1971 50 2071 51 2170 53 2269 55 2369 56 2468 58 2567 60 2665 63 2762 67 2858 72 2955 76 3051 81 3147 86 3245 89 3344 91 3443 93 3542 95 3639 6563
45116205b9,
45123cba3b,
4519bf6347,
4520e28929,
45228f9dab,1 25 102 25 203 26 304 26 405 27 506 27 607 28 708 29 809 30 910 31 1011 31 1112 32 1213 33 1314 34 1415 35 1516 36 1617 37 1718 39 1819 40 1920 41 2021 43 2122 44 2223 46 2324 47 2425 48 2526 48 2627 49 2728 50 2829 50 2930 50 3031 50 3132 50 3233 50 3334 50 3435 50 3536 50 3637 51 3738 51 3839 51 3940 51 4041 51 4142 51 4243 52 4344 52 4445 52 4546 52 4647 52 4748 52 4849 52 4950 52 5051 52 5152 52 5253 52 5354 53 5455 53 5556 53 5657 53 5758 54 5859 54 5960 54 6061 55 6162 55 6263 55 6364 55 6465 55 6566 55 6667 54 6768 54 6869 54 6970 53 7071 53 7172 53 7273 53 7374 53 7475 52 7576 52 7677 51 7778 51 7879 50 7980 50 8081 49 8182 49 8283 49 8384 48 8485 48 8586 47 8687 47 8788 47 8889 46 8990 46 9091 45 9192 45 9293 45 9394 44 9495 44 9596 44 9697 43 9798 43 9899 43 10000 42 10101 42
452d4ea919,
452e3918f7,25 77 126 77 227 77 328 77 428 78 529 78 630 78 730 79 831 79 932 79 1033 79 1133 80 1234 80 1335 80 1436 80 1536 81 1637 81 1738 81 1838 82 1939 82 2040 82 2140 83 2242 82 2343 82 2444 82 2545 82 2646 82 2747 82 2848 82 2950 81 3050 82 3151 82 3253 81 3354 81 3456 80 3557 80 3659 79 3762 77 3864 76 3967 74 4069 73 4171 72 4274 70 4377 68 4481 65 4585 62 4689 59 4793 56 4896 54 5000 51 5103 49 5211 42 5319 35 5428 27 5534 8 5545 11 5651 6
453054d86c,7071 7 7172 26 7273 37 7374 49 7475 59 7576 68 7677 73 7778 77 7879 84 7980 95 8081 2121
45314d6084,1 64 102 64 203 64 304 64 405 64 506 63 607 63 708 64 809 64 910 64 1011 64 1112 64 1213 63 1314 62 1415 61 1516 60 1617 58 1718 57 1819 56 1920 56 2021 55 2122 55 2223 55 2324 55 2425 54 2526 54 2627 53 2728 52 2829 51 2930 49 3031 47 3132 44 3233 41 3334 37 3435 35 3536 33 3637 31 3738 29 3839 27 3940 25 4041 23 4142 22 4243 22 4344 21 4445 21 4546 20 4647 18 4748 17 4849 14 4950 11 5051 8 5152 6 5253 3
453cd20948,
45406c9a5a,6364 1 6465 7 6566 13 6667 18 6768 21 6869 23 6970 25 7071 28 7172 30 7273 33 7374 37 7475 49 7576 54 7677 58 7778 62 7879 67 7980 71 8081 75 8182 79 8283 82 8384 84 8485 86 8586 87 8687 87 8788 88 8889 88 8990 88 9091 88 9192 88 9293 89 9394 89 9495 91 9596 92 9697 94 9798 96 9899 98 10000 202
4540ae2a91,1 21 102 21 203 21 304 21 405 21 506 21 607 21 708 21 809 21 910 21 1011 21 1112 21 1213 21 1314 21 1415 21 1516 21 1617 21 1718 21 1819 21 1920 21 2021 21 2122 21 2223 21 2324 21 2425 21 2526 21 2627 21 2728 21 2829 21 2930 21 3031 21 3132 22 3233 22 3334 22 3435 22 3536 22 3637 22 3738 22 3839 21 3940 21 4041 21 4142 21 4243 21 4344 21 4445 20 4546 20 4647 20 4748 19 4849 18 4950 17 5051 17 5152 16 5253 16 5354 16 5455 15 5556 15 5657 14 5758 13 5859 12 5960 9 6061 7 6162 6 6263 4 6364 3 6465 2 6566 1
45456c0cf5,9595 1 9693 4 9792 6 9890 9 9990 10 10090 11 10191 11
4545f4bad4,1 4744 4748 95 4849 92 4950 89 5051 87 5152 84 5253 82 5354 80 5455 79 5556 77 5657 74 5758 69 5859 63 5960 61 6061 58 6162 56 6263 54 6364 52 6465 50 6566 49 6667 48 6768 46 6869 45 6970 43 7071 41 7172 38 7273 35 7374 33 7475 31 7576 27 7677 24 7778 22 7879 20 7980 18 8081 16 8182 14 8283 11 8384 8 8485 5 8586 3
4548b5fe8a,
454964ab02,5958 2 6058 3 6157 5 6257 6 6358 6 6458 7 6559 7 6659 8 6760 8 6860 9 6960 10 7059 12 7158 14 7257 16 7357 17 7456 19 7554 22 7653 24 7752 26 7851 28 7949 31 8048 33 8147 35 8246 37 8344 40 8443 42 8542 44 8641 46 8740 48 8839 50 8939 51 9038 53 9138 54 9237 56 9337 57 9435 60 9535 61 9634 63 9734 64 9835 64 9935 65 10036 65 10137 65
454a4e14a6,
454b28069a,
454c09bd70,
4553bc6fda,
4553c50290,2324 2 2425 5 2526 7 2627 9 2728 10 2829 12 2930 13 3031 14 3132 16 3233 17 3334 18 3435 19 3536 21 3637 22 3738 24 3839 26 3940 27 4041 29 4142 30 4243 31 4344 32 4445 33 4546 34 4647 35 4748 37 4849 38 4950 39 5051 40 5152 41 5253 41 5354 42 5455 43 5556 44 5657 45 5758 46 5859 47 5960 47 6061 48 6162 49 6263 50 6364 51 6465 51 6566 52 6667 53 6768 54 6869 55 6970 55 7071 56 7172 57 7273 57 7374 58 7475 59 7576 59 7677 60 7778 60 7879 61 7980 61 8081 61 8182 61 8283 61 8384 60 8485 60 8586 60 8687 59 8788 59 8889 59 8990 58 9091 58 9192 58 9293 57 9394 57 9495 56 9596 55 9697 55 9798 54 9899 53 10000 53 10101 52
4553f776f0,2728 1 2829 2 2930 3 3031 4 3132 5 3233 6 3334 7 3435 8 3536 9 3637 10 3738 11 3839 12 3940 13 4041 15 4142 18 4243 23 4344 28 4445 31 4546 33 4647 35 4748 35 4849 36 4950 36 5051 36 5152 36 5253 36 5354 36 5455 36 5556 37 5657 37 5758 38 5859 38 5960 39 6061 41 6162 42 6263 43 6364 45 6465 47 6566 49 6667 51 6768 53 6869 55 6970 57 7071 59 7172 61 7273 61 7374 61 7475 61 7576 61 7677 60 7778 60 7879 59 7980 60 8081 60 8182 60 8283 60 8384 60 8485 61 8586 61 8687 61 8788 61 8889 61 8990 61 9091 62 9192 62 9293 63 9394 64 9495 65 9596 66 9697 67 9798 67 9899 67 10000 67 10101 67
4026885307,
406ba2a864,7776 2 7875 4 7974 6 8074 7 8174 8 8273 10 8373 11 8472 13 8570 16 8668 19 8766 22 8865 24 8964 26 9064 27 9165 27 9265 28 9366 28 9466 29 9566 30 9666 31 9766 32 9864 35 9962 38 10059 42 10157 45
40bfc63823,
41647172d6,1 596 607 86 708 77 809 67 910 61 1011 57 1112 53 1213 51 1314 49 1415 46 1516 43 1617 40 1718 37 1819 33 1920 28 2021 25 2122 22 2223 19 2324 16 2425 10 2526 1
41a8ca9668,1 8484 8486 100 8589 98 8691 97 8794 95 8897 93 9000 91 9102 90 9205 88 9308 86 9410 85 9513 83 9616 81 9719 79 9822 77 9925 75 10027 74 10130 72
41f7617f91,
423e66795d,
42a8d2bcb5,44 14 145 15 245 16 346 16 446 17 547 17 647 18 748 18 849 18 949 19 1050 19 1151 19 1251 20 1350 22 1449 23 1549 24 1648 26 1748 26 1849 26 1949 27 2049 27 2150 27 2250 28 2351 27 2452 27 2552 28 2653 27 2753 28 2854 27 2955 27 3056 26 3157 25 3258 25 3359 25 3460 24 3561 24 3661 25 3762 24 3863 24 3963 25 4064 24 4164 25 4265 24 4366 24 4467 24 4569 22 4670 22 4772 22 4874 21 4975 21 5077 20 5179 20 5280 20 5382 19 5483 19 5584 20 5685 20 5786 20 5887 21 5989 20 6090 20 6191 20 6291 21 6392 21 6493 21 6594 22 6695 22 6796 22 6897 23 6998 23 7099 23 7200 23 7300 24 7402 22 7503 22 7605 20 7707 17 7809 14 7911 12 8012 10 8114 8 8218 2
42eb2264d8,1 1434 1440 94 1543 91 1646 87 1748 77 1827 2 1850 70 1952 69 2055 67 2157 66 2261 63 2371 54 2475 5 2482 44 2586 41 2696 32 2799 30 2903 27 3014 17 3118 5 3125 7 3229 4
431a019f05,1 7777 7788 91 7906 74 8027 54 8148 34 8265 18
43b367d7ee,
43f9b2d59b,
444d0d46d3,1 28 102 28 203 28 304 29 405 29 506 29 607 30 708 30 809 30 910 31 1011 31 1112 31 1213 32 1314 32 1415 32 1516 32 1617 33 1718 33 1819 33 1920 33 2021 33 2122 33 2223 33 2324 33 2425 33 2526 33 2627 33 2728 33 2829 33 2930 32 3031 32 3132 31 3233 30 3334 30 3435 29 3536 28 3637 28 3738 27 3839 26 3940 25 4041 24 4142 23 4243 22 4344 21 4445 20 4546 20 4647 19 4748 18 4849 18 4950 17 5051 16 5152 16 5253 15 5354 15 5455 14 5556 14 5657 13 5758 13 5859 13 5960 13 6061 14 6162 14 6263 14 6364 15 6465 15 6566 15 6667 16 6768 16 6869 16 6970 17 7071 17 7172 18 7273 18 7374 19 7475 19 7576 20 7677 21 7778 21 7879 21 7980 22 8081 22 8182 22 8283 23 8384 23 8485 23 8586 23 8687 23 8788 24 8889 24 8990 24 9091 25 9192 25 9293 25 9394 25 9495 25 9596 25 9697 24 9798 24 9899 24 10000 24 10101 23
44ac304502,1 7978 7980 99 8081 97 8182 96 8283 94 8384 93 8485 92 8586 91 8687 90 8788 90 8889 89 8990 89 9091 89 9192 89 9293 89 9394 89 9495 90 9596 91 9697 92 9798 93 9899 95 10000 96 10101 97
450da2ddcd,2213 10 2307 17 2403 22 2499 27 2596 31 2693 35 2791 38 2888 42 2986 45 3084 48 3182 51 3281 53 3380 55 3478 58 3577 60 3675 63 3773 66 3871 69 3969 72 4068 74 4167 76 4265 79 4363 82 4462 84 4560 87 4658 90 4756 93 4854 96 4953 98 5053 5149
4555582431,
45aa2ccbfe,5950 10 6046 15 6141 21 6235 28 6326 38 6418 47 6511 55 6590 77 6670 3532
45de55ad3b,43 59 143 60 243 61 343 62 443 63 544 63 645 63 747 62 848 62 950 61 1051 61 1152 61 1254 60 1355 60 1457 59 1558 59 1660 58 1762 57 1864 56 1966 55 2069 53 2170 53 2271 53 2367 58 2463 63 2559 68 2655 73 2744 85 2838 6152 8992 99 9100 92 9205 88 9313 81 9421 74 9525 71 9630 67 9732 66 9835 64 9937 63 10038 63 10140 62
f81a3e3c9c,
f81a4dd023,1 8272 8278 74 8357 15 8381 56 8460 12 8485 43 8586 19
f81b02f6ee,1 32 102 33 203 33 304 33 405 34 506 34 607 35 708 35 809 36 910 36 1011 37 1112 37 1213 37 1314 38 1415 38 1516 39 1617 39 1718 39 1819 39 1920 39 2021 39 2122 40 2223 40 2324 40 2425 40 2526 40 2627 40 2728 41 2829 41 2930 42 3031 42 3132 43 3233 43 3334 44 3435 45 3536 45 3637 46 3738 46 3839 47 3940 47 4041 47 4142 47 4243 48 4344 48 4445 48 4546 48 4647 48 4748 48 4849 48 4950 49 5051 49 5152 49 5253 49 5354 50 5455 51 5556 52 5657 52 5758 53 5859 54 5960 55 6061 55 6162 56 6263 57 6364 58 6465 59 6566 60 6667 61 6768 62 6869 62 6970 63 7071 64 7172 64 7273 65 7374 66 7475 66 7576 67 7677 67 7778 67 7879 67 7980 67 8081 67 8182 68 8283 68 8384 68 8485 69 8586 69 8687 69 8788 70 8889 70 8990 70 9091 70 9192 70 9293 70 9394 70 9495 71 9596 71 9697 71 9798 70 9899 70 10000 70 10101 69
f81e574205,3030 1 3130 2 3230 3 3330 4 3429 6 3529 7 3629 8 3729 9 3828 11 3928 12 4028 13 4127 15 4227 16 4326 18 4425 20 4525 21 4624 23 4723 25 4823 26 4922 28 5021 30 5120 32 5220 33 5319 35 5418 37 5517 39 5617 40 5716 42 5815 44 5914 46 6013 48 6112 50 6211 52 6309 55 6408 57 6506 60 6605 62 6704 64 6804 65 6903 67 7003 68 7103 69 7203 70 7303 71 7403 72 7503 73 7604 73 7705 73 7806 73 7907 73 8008 73 8109 73 8210 73 8311 73 8412 73 8513 73 8614 73 8715 73 8817 72 8918 72 9020 71 9122 70 9223 70 9325 69 9427 68 9529 67 9631 66 9732 66 9833 66 9935 65 10036 65 10137 65
f81f9cead3,
f82cc7ffe3,1 67 102 66 203 64 304 61 405 57 506 54 607 50 708 48 809 46 910 45 1011 45 1112 45 1213 45 1314 44 1415 44 1516 43 1617 42 1718 42 1819 41 1920 41 2021 41 2122 41 2223 41 2324 41 2425 40 2526 40 2627 40 2728 40 2829 40 2930 40 3031 40 3132 40 3233 40 3334 40 3435 40 3536 40 3637 41 3738 41 3839 41 3940 41 4041 41 4142 41 4243 41 4344 40 4445 40 4546 40 4647 40 4748 40 4849 40 4950 39 5051 38 5152 37 5253 36 5354 35 5455 35 5556 35 5657 35 5758 34 5859 34 5960 34 6061 34 6162 34 6263 34 6364 34 6465 34 6566 34 6667 35 6768 35 6869 37 6970 38 7071 41 7172 43 7273 46 7374 48 7475 50 7576 50 7677 50 7778 48 7879 45 7980 42 8081 39 8182 36 8283 34 8384 31 8485 29 8586 27 8687 26 8788 24 8889 22 8990 20 9091 19 9192 17 9293 14 9394 12 9495 10 9596 8 9697 7 9798 5 9899 4 10000 2 10101 1
f82f19a681,1 22 102 23 203 23 304 23 405 23 506 23 607 23 708 23 809 23 910 24 1011 24 1112 24 1213 24 1314 24 1415 24 1516 24 1617 24 1718 24 1819 24 1920 24 2021 23 2122 23 2223 22 2324 21 2425 20 2526 19 2627 18 2728 17 2829 17 2930 16 3031 15 3132 15 3233 14 3334 14 3435 14 3536 14 3637 14 3738 13 3839 13 3940 13 4041 13 4142 13 4243 13 4344 12 4445 12 4546 13 4647 13 4748 13 4849 13 4950 13 5051 13 5152 13 5253 13 5354 13 5455 13 5556 13 5657 13 5758 13 5859 13 5960 13 6061 13 6162 12 6263 12 6364 12 6465 12 6566 11 6667 11 6768 11 6869 11 6970 11 7071 11 7172 11 7273 11 7374 12 7475 12 7576 13 7677 13 7778 14 7879 15 7980 15 8081 16 8182 16 8284 15 8385 16 8487 15 8587 16 8688 16 8788 17 8889 18 8990 18 9091 18 9192 18 9293 18 9394 17 9495 17 9596 17 9697 17 9798 16 9899 16 10000 16 10101 15
f836633c5d,
f836b0746c,
f83756c308,3839 7 3940 14 4041 18 4142 21 4243 24 4344 28 4445 33 4546 39 4647 48 4748 59 4849 67 4950 72 5051 76 5152 81 5253 85 5354 87 5455 89 5556 91 5657 93 5758 95 5859 98 5960 4242
f83888b84a,3738 1 3839 2 3940 3 4041 4 4142 5 4243 6 4344 7 4445 8 4546 9 4647 9 4748 10 4849 10 4950 11 5051 12 5152 13 5253 13 5354 14 5455 15 5556 16 5657 17 5758 18 5859 19 5960 20 6061 21 6162 23 6263 24 6364 26 6465 27 6566 29 6667 31 6768 32 6869 33 6970 34 7071 35 7172 36 7273 38 7374 39 7475 40 7576 41 7677 42 7778 42 7879 44 7980 45 8081 45 8182 46 8283 47 8384 47 8485 48 8586 48 8687 49 8788 49 8889 50 8990 50 9091 51 9192 51 9293 52 9394 52 9495 52 9596 53 9697 53 9798 53 9899 54 10000 54 10101 54
f83931131f,
f83ecd0d61,68 34 169 34 270 34 371 34 472 34 573 34 674 34 774 35 874 36 974 37 1074 38 1175 38 1276 38 1377 38 1478 38 1579 38 1680 38 1781 38 1882 38 1983 38 2084 38 2185 38 2287 37 2388 37 2490 36 2592 35 2694 34 2796 33 2898 32 3000 31 3101 31 3202 31 3303 31 3404 31 3505 31 3606 31 3707 31 3808 31 3909 31 4010 31 4112 28 4213 28 4314 27 4415 27 4516 26 4619 23 4722 21 4826 17 4931 11
f83ff82a40,4904 10 5001 17 5101 22 5201 25 5301 27 5401 29 5440 11 5502 30 5538 16 5602 55 5703 55 5804 55 5904 56 6005 56 6106 56 6205 58 6305 59 6387 1 6395 6 6404 61 6486 5 6494 72 6585 82 6685 83 6785 84 6885 85 6985 86 7085 87 7185 88 7285 89 7385 96 7482 2720
f844ef3537,1 17 102 17 203 17 304 18 405 18 506 19 607 20 708 20 809 21 910 22 1011 22 1112 22 1213 23 1314 23 1415 23 1516 24 1617 24 1718 24 1819 24 1920 24 2021 24 2122 24 2223 25 2324 25 2425 25 2526 25 2627 25 2728 25 2829 25 2930 26 3031 26 3132 26 3233 26 3334 26 3435 26 3536 26 3637 26 3738 26 3839 26 3940 26 4041 26 4142 26 4243 26 4344 25 4445 25 4546 24 4647 24 4748 23 4849 22 4950 22 5051 21 5152 19 5253 18 5354 17 5455 16 5556 15 5657 14 5758 12 5859 11 5960 10 6061 9 6162 7 6263 6 6364 4 6465 3 6566 2
f84783b31a,
f851b1959f,1 2323 2327 98 2431 95 2534 93 2636 92 2738 91 2842 8 2862 68 2968 63 3078 54 3182 51 3286 48 3389 46 3491 45 3594 43 3697 41 3800 39 3903 37 4006 35 4109 33 4212 31 4315 29 4418 27 4522 24 4626 21 4730 18 4835 14 4938 12 5041 10 5143 9 5246 7 5349 5 5452 3 5554 2 5656 1
f85573609a,1 80 102 80 203 81 304 81 405 81 506 81 607 81 708 81 809 81 910 80 1011 79 1112 78 1213 76 1314 74 1415 72 1516 70 1617 68 1718 67 1819 65 1920 64 2021 63 2122 61 2223 58 2324 56 2425 54 2526 53 2627 52 2728 52 2829 51 2930 51 3031 50 3132 49 3233 46 3334 42 3435 37 3536 31 3637 25 3738 18 3839 15 3940 12 4041 11 4142 10 4243 9 4344 8 4445 7 4546 5 4647 4 4748 2 4849 1
f85632cd95,1 2524 2526 99 2627 97 2728 96 2829 95 2930 94 3031 93 3132 92 3233 91 3334 89 3435 88 3536 87 3637 87 3738 86 3839 85 3940 85 4041 85 4142 84 4243 84 4344 84 4445 84 4546 83 4647 83 4748 83 4849 82 4950 82 5051 82 5152 81 5253 81 5354 81 5455 80 5556 80 5657 79 5758 79 5859 78 5960 78 6061 78 6162 77 6263 77 6364 77 6465 77 6566 77 6667 76 6768 76 6869 76 6970 75 7071 75 7172 74 7273 74 7374 73 7475 72 7576 71 7677 70 7778 70 7879 69 7980 69 8081 68 8182 68 8284 66 8386 64 8488 62 8590 60 8691 59 8793 57 8895 55 8996 54 9098 52 9199 51 9301 48 9402 47 9504 44 9605 43 9707 41 9808 40 9910 38 10011 38 10113 36
f858319382,1 10 102 9 203 9 304 9 405 8 506 7 607 7 708 6 809 6 910 6 1011 5 1112 5 1213 5 1314 4 1415 4 1516 3 1617 2
f8594cc56f,1 5453 5455 98 5556 97 5657 96 5758 94 5859 93 5960 91 6061 89 6162 86 6263 83 6364 80 6465 76 6566 73 6667 68 6768 63 6869 58 6970 52 7071 45 7172 31 7273 26 7374 21 7475 11 7576 2
f85a321be3,1 23 102 22 203 20 304 18 405 15 506 13 607 10 708 9 809 7 910 4 1011 2
88bacbc4b9,
88bd7bfca0,71 31 173 30 276 28 379 26 482 24 585 22 688 20 792 17 895 15 999 12
88c55d296d,
88c9d3f47d,32 70 133 70 234 70 335 70 436 70 537 70 638 70 739 70 840 70 941 70 1042 70 1143 70 1244 70 1344 71 1445 71 1546 71 1647 71 1748 71 1849 71 1950 71 2051 71 2152 71 2253 71 2354 71 2457 69 2559 68 2662 66 2765 64 2867 63 2970 61 3073 59 3175 58 3279 55 3382 53 3484 52 3585 52 3686 52 3787 52 3888 52 3989 52 4089 53 4190 53 4291 53 4392 53 4492 54 4593 54 4693 55 4794 55 4894 56 4995 56 5096 56 5197 56 5298 56 5400 55 5502 54 5604 53 5706 52 5808 51 5911 49 6014 47 6117 45 6220 43 6323 41 6427 38 6530 36 6634 33 6737 31 6841 28 6944 26 7047 24 7150 22 7253 20 7356 18 7459 16 7562 14 7665 12 7768 10 7871 8 7974 6 8077 4
88d86cecb5,73 29 174 29 275 29 376 29 476 30 577 30 678 30 779 30 879 31 980 31 1081 31 1182 31 1283 31 1384 31 1485 31 1586 31 1686 32 1787 32 1888 32 1989 32 2090 32 2191 32 2292 32 2393 32 2494 32 2595 32 2696 32 2797 32 2898 32 2999 32 3100 32 3201 32 3302 32 3403 32 3503 33 3604 33 3705 33 3806 33 3907 33 4008 33 4108 34 4209 34 4310 34 4410 35 4511 35 4612 35 4713 35 4814 35 4915 35 5016 35 5117 35 5217 36 5318 36 5419 36 5520 36 5621 36 5722 36 5823 36 5924 36 6025 36 6127 35 6228 35 6329 35 6430 35 6531 35 6632 35 6733 35 6834 35 6935 35 7036 35 7136 36 7237 36 7338 36 7439 36 7540 36 7641 36 7741 37 7842 37 7943 37 8044 37 8145 37 8246 37 8347 37 8448 37 8549 37 8650 37 8752 36 8853 36 8954 36 9056 35 9157 35 9258 35 9359 35 9461 34 9562 34 9663 34 9765 33 9866 33 9967 33 10068 33 10170 32
88dc124b7f,43 59 143 60 243 61 344 61 444 62 545 62 646 62 748 61 850 60 951 60 1053 59 1155 58 1256 58 1358 57 1460 56 1561 56 1663 55 1764 55 1865 55 1966 55 2067 55 2167 56 2268 56 2368 57 2469 57 2569 58 2669 59 2770 59 2870 60 2971 60 3072 60 3173 60 3274 60 3374 61 3475 61 3575 62 3675 63 3776 63 3876 64 3975 66 4075 67 4175 68 4275 69 4374 71 4472 74 4570 77 4670 78 4769 80 4868 82 4967 84 5067 85 5166 87 5266 88 5365 90 5464 92 5564 93 5663 95 5762 97 5861 604 6466 100 6568 99 6669 99 6770 99 6872 98 6973 98 7074 98 7175 98 7276 98 7377 98 7478 98 7579 98 7679 99 7779 1310 9091 96 9192 94 9293 91 9394 88 9495 85 9596 82 9697 80 9798 78 9899 76 10000 74 10101 72
88e238caef,1 10201
88e2efec9e,
